window,start_date,end_date,rmse,r2,directional_accuracy
310,2020-05-01,2020-05-08,0.06806405,-12.88312816619873,0.5
311,2020-05-08,2020-05-15,0.057608657,-3.05362606048584,0.5
312,2020-05-15,2020-05-22,0.03176387,-0.3659343719482422,0.5
313,2020-05-22,2020-05-29,0.03359506,-1232.563232421875,0.5
314,2020-05-29,2020-06-05,0.025067905,-6.4612932205200195,1.0
315,2020-06-05,2020-06-12,0.065213405,-0.8101463317871094,0.5
316,2020-06-12,2020-06-19,0.03445096,-0.04667222499847412,0.5
317,2020-06-19,2020-06-26,0.023891112,-0.014786720275878906,0.5
318,2020-06-26,2020-07-03,0.03467852,-0.02637338638305664,0.5
319,2020-07-03,2020-07-10,0.027603801,-5.306949138641357,1.0
320,2020-07-10,2020-07-17,0.015995357,-39.22040939331055,0.5
321,2020-07-17,2020-07-24,0.021198057,-6.769182205200195,0.5
322,2020-07-24,2020-07-31,0.007728065,0.3988795280456543,0.5
323,2020-07-31,2020-08-07,0.022229271,-38.20209884643555,0.5
324,2020-08-07,2020-08-14,0.010115708,-0.29269981384277344,1.0
325,2020-08-14,2020-08-21,0.00535167,-194.2926483154297,0.5
326,2020-08-21,2020-08-28,0.02171354,-2.035032033920288,0.5
327,2020-08-28,2020-09-04,0.03161874,-0.29898834228515625,0.5
328,2020-09-04,2020-09-11,0.028387584,-775.8330688476562,0.0
329,2020-09-11,2020-09-18,0.009079805,0.08229213953018188,1.0
330,2020-09-18,2020-09-25,0.0062907296,-13926.05859375,1.0
331,2020-09-25,2020-10-02,0.013140718,-0.5107345581054688,0.5
332,2020-10-02,2020-10-09,0.022338154,-2.877378225326538,1.0
333,2020-10-09,2020-10-16,0.01923328,-0.1541914939880371,1.0
334,2020-10-16,2020-10-23,0.031402472,-74.71341705322266,0.5
335,2020-10-23,2020-10-30,0.050368603,-2.647542715072632,0.5
336,2020-10-30,2020-11-06,0.08183089,-0.6164453029632568,0.5
337,2020-11-06,2020-11-13,0.033903673,-0.8890566825866699,1.0
338,2020-11-13,2020-11-20,0.030230395,-3.324282169342041,0.5
339,2020-11-20,2020-11-27,0.016023064,-0.126595139503479,0.5
340,2020-11-27,2020-12-04,0.022604614,-57.78833770751953,0.0
341,2020-12-04,2020-12-11,0.019126264,-1.1232848167419434,0.5
342,2020-12-11,2020-12-18,0.014897721,-0.809194803237915,0.0
343,2020-12-18,2020-12-25,0.014575057,-3.227145195007324,0.5
344,2020-12-25,2021-01-01,0.014245159,-2.199834108352661,0.0
345,2021-01-01,2021-01-08,0.018088717,-85.5866928100586,0.5
346,2021-01-08,2021-01-15,0.02214764,-0.8054754734039307,0.5
347,2021-01-15,2021-01-22,0.017518511,-0.05518758296966553,0.5
348,2021-01-22,2021-01-29,0.030727113,-0.3482639789581299,0.5
349,2021-01-29,2021-02-05,0.05289239,-0.7884787321090698,0.0
350,2021-02-05,2021-02-12,0.030944696,-2.4863243103027344,1.0
351,2021-02-12,2021-02-19,0.03148426,-9.48555850982666,0.5
352,2021-02-19,2021-02-26,0.025258513,-7.245563507080078,0.0
353,2021-02-26,2021-03-05,0.013630549,0.30968838930130005,0.5
354,2021-03-05,2021-03-12,0.0400236,-18.767192840576172,0.0
355,2021-03-12,2021-03-19,0.016752034,0.014453351497650146,0.5
356,2021-03-19,2021-03-26,0.021420399,-2.387275457382202,0.5
357,2021-03-26,2021-04-02,0.0025219836,-0.4161592721939087,1.0
358,2021-04-02,2021-04-09,0.019485487,-5.406674861907959,0.5
359,2021-04-09,2021-04-16,0.008861484,-0.8289728164672852,1.0
360,2021-04-16,2021-04-23,0.0051669395,0.5189545154571533,0.5
361,2021-04-23,2021-04-30,0.005359232,-49.63035202026367,0.5
362,2021-04-30,2021-05-07,0.010442134,-2.035818576812744,0.5
